pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
47555,117.082,0,-1,-1,-1,51.3558,1.08219,0.025119,868000000.0,11,125000,1,0,2.75967,19976.9,1,-133.51,-135,0.790528,600,190,sim_alt_600_raan_190
47562,118.179,38,-1,-1,-1,44.5278,16.8845,0.019953,868000000.0,11,125000,1,0,-2.49367,18364.1,0,-136.262,-135,0.790528,600,190,sim_alt_600_raan_190
47584,119.532,31,-1,-1,-1,55.28,18.9163,0.025119,868000000.0,10,125000,1,0,10.1712,17581.5,0,-131.124,-133,0.436224,600,190,sim_alt_600_raan_190
47586,119.816,28,-1,-1,-1,55.151,13.9753,0.025119,868000000.0,11,125000,1,0,9.75253,18898.5,0,-131.253,-135,0.790528,600,190,sim_alt_600_raan_190
47588,119.824,1,-1,-1,-1,48.6546,1.82559,0.019953,868000000.0,11,125000,1,0,0.286119,20027.3,0,-135.335,-135,0.790528,600,190,sim_alt_600_raan_190
47600,120.861,55,-1,-1,-1,29.2272,-15.6884,0.025119,868000000.0,12,125000,1,0,-16.8758,18350.2,0,-139.664,-137,1.58106,600,190,sim_alt_600_raan_190
47602,120.92,42,-1,-1,-1,56.3886,23.2499,0.019953,868000000.0,11,125000,1,0,11.8829,15965.2,0,-131.606,-135,0.790528,600,190,sim_alt_600_raan_190
47604,121.377,11,-1,-1,-1,57.0296,36.4025,0.025119,868000000.0,11,125000,1,0,10.2093,8963.22,0,-131.114,-135,0.790528,600,190,sim_alt_600_raan_190
47617,128.129,12,-1,-1,-1,54.5097,-0.948179,0.025119,868000000.0,10,125000,1,0,6.84159,19652.7,1,-132.172,-133,0.436224,600,190,sim_alt_600_raan_190
47629,129.29,26,-1,-1,-1,48.0691,6.63986,0.025119,868000000.0,10,125000,1,0,0.971169,20000.0,0,-134.104,-133,0.436224,600,190,sim_alt_600_raan_190
47632,129.384,29,-1,-1,-1,52.8574,21.2634,0.019953,868000000.0,12,125000,1,0,7.25405,16898.9,1,-133.038,-137,1.58106,600,190,sim_alt_600_raan_190
47634,129.6,2,-1,-1,-1,52.1124,13.3356,0.019953,868000000.0,11,125000,1,0,6.24651,19133.3,0,-133.362,-135,0.790528,600,190,sim_alt_600_raan_190
47641,131.878,16,-1,-1,-1,41.9207,5.56539,0.015849,868000000.0,12,125000,1,0,-4.72428,19902.2,0,-137.998,-137,1.58106,600,190,sim_alt_600_raan_190
47648,137.658,7,-1,-1,-1,49.1913,16.3437,0.015849,868000000.0,10,125000,1,0,3.39232,18335.5,0,-135.297,-133,0.436224,600,190,sim_alt_600_raan_190
47655,140.651,32,-1,-1,-1,51.6111,15.5218,0.019953,868000000.0,10,125000,1,0,6.56745,18602.6,0,-133.258,-133,0.436224,600,190,sim_alt_600_raan_190
47667,144.679,33,-1,-1,-1,47.8928,16.1814,0.015849,868000000.0,11,125000,1,0,2.35808,18438.5,0,-135.639,-135,0.790528,600,190,sim_alt_600_raan_190
47670,145.313,46,-1,-1,-1,54.6084,27.8331,0.025119,868000000.0,12,125000,1,0,10.0733,13189.8,1,-131.152,-137,1.58106,600,190,sim_alt_600_raan_190
47678,149.185,13,-1,-1,-1,57.5104,-4.4874,0.015849,868000000.0,11,125000,1,0,11.609,18249.8,1,-132.687,-135,0.790528,600,190,sim_alt_600_raan_190
47806,151.104,40,-1,-1,-1,58.7016,26.0231,0.019953,868000000.0,11,125000,1,0,18.6226,12194.0,1,-129.721,-135,0.790528,600,190,sim_alt_600_raan_190
47819,153.081,15,-1,-1,-1,47.3559,4.19189,0.025119,868000000.0,11,125000,1,0,1.45517,20066.3,1,-133.94,-135,0.790528,600,190,sim_alt_600_raan_190
47822,154.357,44,-1,-1,-1,49.0778,29.6735,0.025119,868000000.0,12,125000,1,0,3.10132,13083.0,1,-133.392,-137,1.58106,600,190,sim_alt_600_raan_190
47834,155.786,45,-1,-1,-1,49.2139,22.2728,0.015849,868000000.0,11,125000,1,0,4.33156,16149.4,0,-134.985,-135,0.790528,600,190,sim_alt_600_raan_190
47837,156.274,41,-1,-1,-1,60.3957,22.9214,0.015849,868000000.0,11,125000,1,0,24.8054,12661.2,1,-129.23,-135,0.790528,600,190,sim_alt_600_raan_190
47844,157.413,3,-1,-1,-1,39.3861,-5.40376,0.015849,868000000.0,11,125000,1,0,-6.75566,19736.7,0,-138.656,-135,0.790528,600,190,sim_alt_600_raan_190
47852,161.22,48,-1,-1,-1,57.9249,9.18129,0.019953,868000000.0,12,125000,1,0,18.9907,18795.0,1,-129.625,-137,1.58106,600,190,sim_alt_600_raan_190
47864,166.704,22,-1,-1,-1,48.49,8.89472,0.019953,868000000.0,10,125000,1,0,4.219,19694.3,0,-134.021,-133,0.436224,600,190,sim_alt_600_raan_190
47867,166.858,36,-1,-1,-1,41.6204,23.2753,0.019953,868000000.0,12,125000,1,0,-2.96911,16129.4,1,-136.415,-137,1.58106,600,190,sim_alt_600_raan_190
47874,169.414,51,-1,-1,-1,39.9956,30.3073,0.025119,868000000.0,10,125000,1,0,-4.92841,13522.4,0,-136.061,-133,0.436224,600,190,sim_alt_600_raan_190
47886,178.785,20,-1,-1,-1,38.9802,-8.99049,0.015849,868000000.0,12,125000,1,0,-6.64531,19417.2,0,-138.619,-137,1.58106,600,190,sim_alt_600_raan_190
47889,179.064,58,-1,-1,-1,61.4984,-10.165,0.025119,868000000.0,12,125000,1,0,17.2827,13153.4,1,-129.073,-137,1.58106,600,190,sim_alt_600_raan_190
47902,182.075,59,-1,-1,-1,71.1521,17.6322,0.019953,868000000.0,11,125000,1,0,54.8283,-11349.8,1,-123.669,-135,0.790528,600,190,sim_alt_600_raan_190
47904,182.505,17,-1,-1,-1,49.0339,3.12714,0.019953,868000000.0,10,125000,1,0,5.30268,20122.6,0,-133.664,-133,0.436224,600,190,sim_alt_600_raan_190
47916,185.056,10,-1,-1,-1,29.778,31.4784,0.019953,868000000.0,12,125000,1,0,-12.2618,13471.5,0,-139.353,-137,1.58106,600,190,sim_alt_600_raan_190
47918,185.289,43,-1,-1,-1,54.1643,25.4819,0.025119,868000000.0,12,125000,1,0,12.6613,12617.8,0,-130.369,-137,1.58106,600,190,sim_alt_600_raan_190
47930,186.632,18,-1,-1,-1,40.2292,1.46156,0.025119,868000000.0,10,125000,1,0,-3.59564,20114.0,0,-135.621,-133,0.436224,600,190,sim_alt_600_raan_190
47933,186.758,24,-1,-1,-1,49.3616,12.4883,0.025119,868000000.0,11,125000,1,0,7.03946,18845.8,1,-132.1,-135,0.790528,600,190,sim_alt_600_raan_190
47955,188.471,25,-1,-1,-1,45.8952,7.77353,0.015849,868000000.0,12,125000,1,0,2.60251,19756.3,0,-135.553,-137,1.58106,600,190,sim_alt_600_raan_190
47957,188.713,50,-1,-1,-1,40.0959,15.1833,0.019953,868000000.0,10,125000,1,0,-2.86986,18248.5,0,-136.379,-133,0.436224,600,190,sim_alt_600_raan_190
47959,188.796,27,-1,-1,-1,49.4029,4.06055,0.015849,868000000.0,10,125000,1,0,6.43063,20002.7,0,-134.297,-133,0.436224,600,190,sim_alt_600_raan_190
47966,189.468,14,-1,-1,-1,54.9501,-5.78483,0.019953,868000000.0,10,125000,1,0,11.1641,18130.4,0,-131.816,-133,0.436224,600,190,sim_alt_600_raan_190
47968,189.792,21,-1,-1,-1,42.313,-9.70143,0.019953,868000000.0,12,125000,1,0,-3.56122,19323.6,0,-136.612,-137,1.58106,600,190,sim_alt_600_raan_190
47975,191.323,56,-1,-1,-1,37.473,14.0681,0.019953,868000000.0,10,125000,1,0,-5.01185,18428.6,0,-137.085,-133,0.436224,600,190,sim_alt_600_raan_190
47982,192.945,52,-1,-1,-1,41.1005,31.5461,0.015849,868000000.0,10,125000,1,0,-3.36848,12274.8,0,-137.546,-133,0.436224,600,190,sim_alt_600_raan_190
47990,194.844,34,-1,-1,-1,47.3526,17.3386,0.019953,868000000.0,12,125000,1,0,4.87869,17331.3,1,-133.8,-137,1.58106,600,190,sim_alt_600_raan_190
48003,196.328,6,-1,-1,-1,58.3503,18.0448,0.025119,868000000.0,10,125000,1,0,26.3028,14062.8,1,-126.897,-133,0.436224,600,190,sim_alt_600_raan_190
48005,197.223,54,-1,-1,-1,33.6312,-17.7101,0.025119,868000000.0,12,125000,1,0,-11.2908,18231.1,0,-138.067,-137,1.58106,600,190,sim_alt_600_raan_190
48012,199.356,49,-1,-1,-1,44.1618,7.98079,0.015849,868000000.0,11,125000,1,0,1.51754,19567.0,0,-135.914,-135,0.790528,600,190,sim_alt_600_raan_190
48020,200.888,53,-1,-1,-1,64.0012,-21.9363,0.025119,868000000.0,10,125000,1,0,12.5853,5667.07,1,-130.393,-133,0.436224,600,190,sim_alt_600_raan_190
48147,202.677,35,-1,-1,-1,43.0996,26.8927,0.019953,868000000.0,11,125000,1,0,-0.424484,13847.9,0,-135.564,-135,0.790528,600,190,sim_alt_600_raan_190
48159,207.485,23,-1,-1,-1,52.1562,11.4806,0.015849,868000000.0,10,125000,1,0,13.3239,18580.9,0,-132.171,-133,0.436224,600,190,sim_alt_600_raan_190
48166,207.921,5,-1,-1,-1,52.0926,6.4379,0.015849,868000000.0,10,125000,1,0,12.6818,19548.3,0,-132.359,-133,0.436224,600,190,sim_alt_600_raan_190
48173,208.422,9,-1,-1,-1,37.3109,25.1554,0.025119,868000000.0,10,125000,1,0,-5.07101,14926.5,0,-136.103,-133,0.436224,600,190,sim_alt_600_raan_190
48185,209.483,39,-1,-1,-1,44.3784,20.7056,0.015849,868000000.0,12,125000,1,0,2.03865,16082.3,0,-135.739,-137,1.58106,600,190,sim_alt_600_raan_190
48197,209.901,30,-1,-1,-1,51.538,19.245,0.015849,868000000.0,10,125000,1,0,11.8137,15559.0,0,-132.616,-133,0.436224,600,190,sim_alt_600_raan_190
48199,210.336,8,-1,-1,-1,60.8282,8.87517,0.019953,868000000.0,10,125000,1,0,40.6946,15255.9,0,-125.333,-133,0.436224,600,190,sim_alt_600_raan_190
48201,210.613,57,-1,-1,-1,34.267,34.1141,0.015849,868000000.0,12,125000,1,0,-8.68718,11664.6,0,-139.264,-137,1.58106,600,190,sim_alt_600_raan_190
48203,211.078,19,-1,-1,-1,38.8364,-2.33005,0.015849,868000000.0,12,125000,1,0,-4.02009,20061.5,0,-137.759,-137,1.58106,600,190,sim_alt_600_raan_190
48210,212.608,37,-1,-1,-1,39.7503,24.2803,0.019953,868000000.0,11,125000,1,0,-2.71899,14977.0,0,-136.327,-135,0.790528,600,190,sim_alt_600_raan_190
48218,215.046,4,-1,-1,-1,42.591,11.5332,0.015849,868000000.0,12,125000,1,0,0.945859,18884.3,1,-136.103,-137,1.58106,600,190,sim_alt_600_raan_190
48230,215.952,38,-1,-1,-1,44.5278,16.8845,0.019953,868000000.0,11,125000,1,0,2.9836,17280.7,0,-134.423,-135,0.790528,600,190,sim_alt_600_raan_190
48233,216.363,11,-1,-1,-1,57.0296,36.4025,0.025119,868000000.0,11,125000,1,0,12.9346,1626.41,1,-130.287,-135,0.790528,600,190,sim_alt_600_raan_190
48241,218.678,47,-1,-1,-1,62.0816,6.1122,0.019953,868000000.0,11,125000,1,0,47.6286,12844.4,1,-124.423,-135,0.790528,600,190,sim_alt_600_raan_190
48254,221.24,28,-1,-1,-1,55.151,13.9753,0.025119,868000000.0,11,125000,1,0,21.6083,16695.8,1,-127.964,-135,0.790528,600,190,sim_alt_600_raan_190
48261,221.407,55,-1,-1,-1,29.2272,-15.6884,0.025119,868000000.0,12,125000,1,0,-12.8643,18581.0,0,-138.53,-137,1.58106,600,190,sim_alt_600_raan_190
48268,221.797,26,-1,-1,-1,48.0691,6.63986,0.025119,868000000.0,10,125000,1,0,7.79627,19758.5,0,-131.854,-133,0.436224,600,190,sim_alt_600_raan_190
48280,222.425,1,-1,-1,-1,48.6546,1.82559,0.019953,868000000.0,11,125000,1,0,7.81517,20030.6,0,-132.849,-135,0.790528,600,190,sim_alt_600_raan_190
48283,222.682,42,-1,-1,-1,56.3886,23.2499,0.019953,868000000.0,11,125000,1,0,21.1866,10167.2,1,-129.067,-135,0.790528,600,190,sim_alt_600_raan_190
48286,223.673,29,-1,-1,-1,52.8574,21.2634,0.019953,868000000.0,12,125000,1,0,14.6816,13556.4,1,-130.781,-137,1.58106,600,190,sim_alt_600_raan_190
48294,225.044,31,-1,-1,-1,55.28,18.9163,0.025119,868000000.0,10,125000,1,0,21.1072,13626.1,1,-128.085,-133,0.436224,600,190,sim_alt_600_raan_190
48302,227.032,0,-1,-1,-1,51.3558,1.08219,0.025119,868000000.0,11,125000,1,0,12.1056,19643.1,1,-130.527,-135,0.790528,600,190,sim_alt_600_raan_190
48310,230.005,12,-1,-1,-1,54.5097,-0.948179,0.025119,868000000.0,10,125000,1,0,17.403,18540.7,1,-129.032,-133,0.436224,600,190,sim_alt_600_raan_190
48323,235.39,2,-1,-1,-1,52.1124,13.3356,0.019953,868000000.0,11,125000,1,0,16.308,17225.6,1,-130.326,-135,0.790528,600,190,sim_alt_600_raan_190
48326,235.413,46,-1,-1,-1,54.6084,27.8331,0.025119,868000000.0,12,125000,1,0,15.4032,7395.99,1,-129.578,-137,1.58106,600,190,sim_alt_600_raan_190
48334,240.635,16,-1,-1,-1,41.9207,5.56539,0.015849,868000000.0,12,125000,1,0,1.59097,19734.7,1,-135.884,-137,1.58106,600,190,sim_alt_600_raan_190
48342,241.528,13,-1,-1,-1,57.5104,-4.4874,0.015849,868000000.0,11,125000,1,0,22.6798,15576.8,1,-129.707,-135,0.790528,600,190,sim_alt_600_raan_190
48350,246.284,7,-1,-1,-1,49.1913,16.3437,0.015849,868000000.0,10,125000,1,0,11.5431,16285.2,1,-132.692,-133,0.436224,600,190,sim_alt_600_raan_190
48358,247.106,32,-1,-1,-1,51.6111,15.5218,0.019953,868000000.0,10,125000,1,0,16.2711,16013.3,1,-130.335,-133,0.436224,600,190,sim_alt_600_raan_190
48490,251.564,3,-1,-1,-1,39.3861,-5.40376,0.015849,868000000.0,11,125000,1,0,-1.75988,19896.6,0,-137.005,-135,0.790528,600,190,sim_alt_600_raan_190
48498,252.19,44,-1,-1,-1,49.0778,29.6735,0.025119,868000000.0,12,125000,1,0,7.26425,8647.02,1,-132.023,-137,1.58106,600,190,sim_alt_600_raan_190
48506,252.435,33,-1,-1,-1,47.8928,16.1814,0.015849,868000000.0,11,125000,1,0,9.98292,16396.1,1,-133.166,-135,0.790528,600,190,sim_alt_600_raan_190
48514,253.503,15,-1,-1,-1,47.3559,4.19189,0.025119,868000000.0,11,125000,1,0,9.2378,19760.5,1,-131.396,-135,0.790528,600,190,sim_alt_600_raan_190
48517,253.795,48,-1,-1,-1,57.9249,9.18129,0.019953,868000000.0,12,125000,1,0,39.434,15057.7,1,-125.512,-137,1.58106,600,190,sim_alt_600_raan_190
48525,258.693,36,-1,-1,-1,41.6204,23.2753,0.019953,868000000.0,12,125000,1,0,1.19893,14047.2,1,-135.014,-137,1.58106,600,190,sim_alt_600_raan_190
48533,259.554,40,-1,-1,-1,58.7016,26.0231,0.019953,868000000.0,11,125000,1,0,25.9202,1169.97,1,-127.972,-135,0.790528,600,190,sim_alt_600_raan_190
48545,261.582,45,-1,-1,-1,49.2139,22.2728,0.015849,868000000.0,11,125000,1,0,10.9949,12483.9,0,-132.856,-135,0.790528,600,190,sim_alt_600_raan_190
48548,262.185,41,-1,-1,-1,60.3957,22.9214,0.015849,868000000.0,11,125000,1,0,34.6989,-172.92,1,-127.272,-135,0.790528,600,190,sim_alt_600_raan_190
48555,263.045,51,-1,-1,-1,39.9956,30.3073,0.025119,868000000.0,10,125000,1,0,-1.76722,10992.2,0,-135.007,-133,0.436224,600,190,sim_alt_600_raan_190
48562,270.96,20,-1,-1,-1,38.9802,-8.99049,0.015849,868000000.0,12,125000,1,0,-1.84311,19483.8,0,-137.031,-137,1.58106,600,190,sim_alt_600_raan_190
48575,272.66,59,-1,-1,-1,71.1521,17.6322,0.019953,868000000.0,11,125000,1,0,25.5281,-18154.7,1,-128.055,-135,0.790528,600,190,sim_alt_600_raan_190
