pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
24361,86.7377,29,-1,-1,-1,51.379,21.3808,0.015849,868000000.0,11,125000,1,0,2.14483,19722.7,0,-135.717,-135,0.790528,600,200,sim_alt_600_raan_200
24368,88.0489,36,-1,-1,-1,43.1935,22.9088,0.025119,868000000.0,11,125000,1,0,-5.33726,19255.0,0,-136.202,-135,0.790528,600,200,sim_alt_600_raan_200
24375,89.4061,26,-1,-1,-1,47.2539,7.35879,0.025119,868000000.0,11,125000,1,0,-3.46241,19936.8,0,-135.588,-135,0.790528,600,200,sim_alt_600_raan_200
24382,95.3664,25,-1,-1,-1,46.9154,7.53486,0.025119,868000000.0,11,125000,1,0,-3.39953,19893.7,0,-135.567,-135,0.790528,600,200,sim_alt_600_raan_200
24390,96.8437,44,-1,-1,-1,49.4502,28.6106,0.025119,868000000.0,11,125000,1,0,1.15599,18229.5,1,-134.045,-135,0.790528,600,200,sim_alt_600_raan_200
24397,100.007,51,-1,-1,-1,41.7747,27.0798,0.019953,868000000.0,10,125000,1,0,-5.74991,18330.6,0,-137.334,-133,0.436224,600,200,sim_alt_600_raan_200
24404,100.864,14,-1,-1,-1,53.3792,-8.1221,0.019953,868000000.0,10,125000,1,0,-0.727585,16905.8,0,-135.68,-133,0.436224,600,200,sim_alt_600_raan_200
24531,101.596,21,-1,-1,-1,40.9645,-8.5141,0.025119,868000000.0,10,125000,1,0,-10.3228,18099.9,0,-137.783,-133,0.436224,600,200,sim_alt_600_raan_200
24538,104.444,37,-1,-1,-1,40.3343,23.9949,0.019953,868000000.0,10,125000,1,0,-6.80151,18954.7,0,-137.673,-133,0.436224,600,200,sim_alt_600_raan_200
24546,107.846,34,-1,-1,-1,47.501,16.7741,0.015849,868000000.0,12,125000,1,0,-0.970104,20026.9,1,-136.756,-137,1.58106,600,200,sim_alt_600_raan_200
24559,108.825,11,-1,-1,-1,56.2255,39.0326,0.019953,868000000.0,11,125000,1,0,9.97728,13748.2,1,-132.185,-135,0.790528,600,200,sim_alt_600_raan_200
