pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,alt,raan,id_simulation
25373,342.595,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,23.7802,17558.2,1,850,360,sim_alt_850_raan_360
25380,342.963,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-8.81203,3739.4,0,850,360,sim_alt_850_raan_360
25387,344.369,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,-1.55995,18404.1,0,850,360,sim_alt_850_raan_360
25389,344.51,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,47.1891,-12368.6,1,850,360,sim_alt_850_raan_360
25401,346.134,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,0.710599,8631.98,0,850,360,sim_alt_850_raan_360
25403,346.751,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,29.2829,16420.9,1,850,360,sim_alt_850_raan_360
25535,351.789,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,11.6567,18614.3,0,850,360,sim_alt_850_raan_360
25537,352.175,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,14.3094,12903.2,1,850,360,sim_alt_850_raan_360
25554,353.599,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,24.6643,16283.8,1,850,360,sim_alt_850_raan_360
25556,354.104,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,11.4314,18310.3,0,850,360,sim_alt_850_raan_360
25568,355.035,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,26.642,7742.61,1,850,360,sim_alt_850_raan_360
25570,355.407,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,15.1775,13958.4,1,850,360,sim_alt_850_raan_360
25572,355.411,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,24.9794,8957.23,1,850,360,sim_alt_850_raan_360
25579,357.557,28,-1,-1,-1,54.44,11.6146,0.015849,868000000.0,12,125000,1,0,12.8685,17575.5,1,850,360,sim_alt_850_raan_360
25586,358.611,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,-7.82563,17688.5,0,850,360,sim_alt_850_raan_360
25593,362.627,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-7.41128,4569.31,0,850,360,sim_alt_850_raan_360
25600,365.308,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,12.6827,9355.78,1,850,360,sim_alt_850_raan_360
25607,367.891,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,50.6847,12413.0,1,850,360,sim_alt_850_raan_360
25614,374.214,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,37.8759,12107.2,1,850,360,sim_alt_850_raan_360
25621,384.406,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,22.0069,14566.4,1,850,360,sim_alt_850_raan_360
25628,390.358,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,9.32733,4756.58,1,850,360,sim_alt_850_raan_360
25640,399.542,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,4.72733,7645.18,1,850,360,sim_alt_850_raan_360
25647,400.154,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,17.8005,17666.1,1,850,360,sim_alt_850_raan_360
25649,400.268,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,20.6647,-17814.4,1,850,360,sim_alt_850_raan_360
25776,401.073,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,11.3573,15033.2,1,850,360,sim_alt_850_raan_360
25783,403.861,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,54.8281,3840.47,1,850,360,sim_alt_850_raan_360
25790,406.343,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,81.979,-2112.56,1,850,360,sim_alt_850_raan_360
25797,410.858,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,13.2508,14154.7,1,850,360,sim_alt_850_raan_360
25809,412.201,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,9.82834,18217.1,0,850,360,sim_alt_850_raan_360
25811,412.31,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,30.0522,10797.4,1,850,360,sim_alt_850_raan_360
25823,414.461,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,35.955,15006.1,1,850,360,sim_alt_850_raan_360
25840,415.21,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,26.5198,15419.7,1,850,360,sim_alt_850_raan_360
25842,415.48,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,14.4758,10070.1,0,850,360,sim_alt_850_raan_360
25844,415.679,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,25.2808,-4435.35,0,850,360,sim_alt_850_raan_360
25846,415.886,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,20.7738,12224.6,1,850,360,sim_alt_850_raan_360
25858,417.129,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,1.86618,4240.56,0,850,360,sim_alt_850_raan_360
25860,417.755,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,52.8216,-2636.99,1,850,360,sim_alt_850_raan_360
25877,419.439,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,40.9772,-13066.3,1,850,360,sim_alt_850_raan_360
25879,419.935,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,21.7738,17265.8,0,850,360,sim_alt_850_raan_360
25881,420.146,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,30.5161,10504.7,1,850,360,sim_alt_850_raan_360
25893,423.878,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,33.3309,6463.0,1,850,360,sim_alt_850_raan_360
25900,424.278,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,4.35351,13706.6,0,850,360,sim_alt_850_raan_360
25907,425.641,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,12.9646,13659.8,0,850,360,sim_alt_850_raan_360
25914,426.889,12,-1,-1,-1,53.3432,-1.19213,0.025119,868000000.0,12,125000,1,0,9.15975,14539.4,0,850,360,sim_alt_850_raan_360
25916,427.537,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,38.9923,12874.9,1,850,360,sim_alt_850_raan_360
25928,429.323,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,12.5387,18292.5,0,850,360,sim_alt_850_raan_360
25930,429.669,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,17.4092,18273.6,1,850,360,sim_alt_850_raan_360
25937,431.168,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,3.82716,19036.7,0,850,360,sim_alt_850_raan_360
25949,432.465,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,52.7722,7716.12,1,850,360,sim_alt_850_raan_360
25951,432.76,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,19.2033,12683.6,0,850,360,sim_alt_850_raan_360
25958,435.672,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,6.75075,15874.5,1,850,360,sim_alt_850_raan_360
25970,437.341,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,11.9036,4716.41,0,850,360,sim_alt_850_raan_360
25972,437.764,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,51.123,10832.4,1,850,360,sim_alt_850_raan_360
25979,438.365,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,43.8604,-10095.6,1,850,360,sim_alt_850_raan_360
25991,439.599,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,32.8749,15979.7,0,850,360,sim_alt_850_raan_360
25993,439.622,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,22.8772,6346.48,0,850,360,sim_alt_850_raan_360
26010,440.991,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,40.2546,9935.23,1,850,360,sim_alt_850_raan_360
26017,441.332,17,-1,-1,-1,49.0199,3.49932,0.025119,868000000.0,12,125000,1,0,15.9264,10899.0,0,850,360,sim_alt_850_raan_360
26024,441.92,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,2.89082,5111.79,0,850,360,sim_alt_850_raan_360
26031,442.739,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,25.7211,-16930.6,0,850,360,sim_alt_850_raan_360
26033,443.228,23,-1,-1,-1,54.3705,12.6128,0.019953,868000000.0,12,125000,1,0,23.1923,15945.7,0,850,360,sim_alt_850_raan_360
26035,443.299,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,20.5834,8375.7,1,850,360,sim_alt_850_raan_360
26057,445.312,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,15.1735,9609.53,1,850,360,sim_alt_850_raan_360
26059,445.672,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,4.4365,17843.5,0,850,360,sim_alt_850_raan_360
26061,446.071,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,45.4552,13240.1,1,850,360,sim_alt_850_raan_360
26068,446.451,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,21.3296,17050.8,0,850,360,sim_alt_850_raan_360
26080,448.016,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,21.5083,17416.1,1,850,360,sim_alt_850_raan_360
26082,448.017,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,30.282,-683.34,1,850,360,sim_alt_850_raan_360
26084,448.612,28,-1,-1,-1,54.44,11.6146,0.015849,868000000.0,12,125000,1,0,22.6707,15663.0,0,850,360,sim_alt_850_raan_360
26091,450.03,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,22.9203,9548.65,1,850,360,sim_alt_850_raan_360
26218,451.059,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-8.20479,792.069,0,850,360,sim_alt_850_raan_360
26225,454.725,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,23.3766,17249.3,1,850,360,sim_alt_850_raan_360
26232,457.261,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-6.47256,2511.47,0,850,360,sim_alt_850_raan_360
26244,462.127,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,44.9967,8355.5,1,850,360,sim_alt_850_raan_360
26251,462.673,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,-2.93325,17458.0,0,850,360,sim_alt_850_raan_360
26253,462.676,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,30.0135,-215.098,1,850,360,sim_alt_850_raan_360
26265,468.222,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,84.688,-641.61,1,850,360,sim_alt_850_raan_360
26267,468.734,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,16.3234,3126.48,0,850,360,sim_alt_850_raan_360
26274,475.197,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,51.9002,1205.87,1,850,360,sim_alt_850_raan_360
26286,482.664,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,10.1304,-1785.35,1,850,360,sim_alt_850_raan_360
26288,482.974,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,35.3739,9901.35,1,850,360,sim_alt_850_raan_360
26300,491.432,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,31.5348,16430.3,1,850,360,sim_alt_850_raan_360
26302,491.663,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,18.2208,11625.7,1,850,360,sim_alt_850_raan_360
26309,496.267,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,6.65587,3121.25,1,850,360,sim_alt_850_raan_360
26436,505.514,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,9.6397,-19066.2,0,850,360,sim_alt_850_raan_360
26453,507.517,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,62.5146,7226.45,1,850,360,sim_alt_850_raan_360
26455,507.867,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,37.6584,-12115.5,0,850,360,sim_alt_850_raan_360
26457,507.994,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,38.8229,1847.74,1,850,360,sim_alt_850_raan_360
26469,509.482,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,24.0696,-16886.1,1,850,360,sim_alt_850_raan_360
26471,510.265,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,28.8167,6335.4,1,850,360,sim_alt_850_raan_360
26488,513.574,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,43.3711,-10292.7,1,850,360,sim_alt_850_raan_360
26490,513.864,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,19.8783,16652.8,0,850,360,sim_alt_850_raan_360
26492,514.469,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,40.7719,-14555.7,1,850,360,sim_alt_850_raan_360
26514,515.948,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,2.60949,105.068,0,850,360,sim_alt_850_raan_360
26516,515.955,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,21.032,9051.44,1,850,360,sim_alt_850_raan_360
26518,516.975,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,41.9735,3130.35,1,850,360,sim_alt_850_raan_360
26535,517.528,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,8.92081,10723.8,0,850,360,sim_alt_850_raan_360
26542,517.716,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,34.8265,-3938.81,0,850,360,sim_alt_850_raan_360
26544,518.023,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,44.8575,8584.6,1,850,360,sim_alt_850_raan_360
26546,519.018,12,-1,-1,-1,53.3432,-1.19213,0.025119,868000000.0,12,125000,1,0,15.1732,11205.1,1,850,360,sim_alt_850_raan_360
26548,519.036,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,18.7434,-11445.8,0,850,360,sim_alt_850_raan_360
26555,520.326,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,58.0618,-310.432,1,850,360,sim_alt_850_raan_360
26562,524.37,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,26.824,7474.55,1,850,360,sim_alt_850_raan_360
26574,525.195,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,19.2305,3476.82,0,850,360,sim_alt_850_raan_360
26576,525.725,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,32.0094,16297.9,1,850,360,sim_alt_850_raan_360
26583,527.801,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,20.0641,8928.66,1,850,360,sim_alt_850_raan_360
26590,529.423,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,42.0628,13103.6,1,850,360,sim_alt_850_raan_360
26597,531.169,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,59.4443,9880.83,1,850,360,sim_alt_850_raan_360
26604,532.979,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,54.9345,-6246.38,1,850,360,sim_alt_850_raan_360
26616,534.738,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,26.3231,-15659.2,1,850,360,sim_alt_850_raan_360
26623,535.464,23,-1,-1,-1,54.3705,12.6128,0.019953,868000000.0,12,125000,1,0,37.5458,11014.3,1,850,360,sim_alt_850_raan_360
26630,536.006,58,-1,-1,-1,62.1967,-3.82123,0.015849,868000000.0,11,125000,1,0,10.9058,16645.5,0,850,360,sim_alt_850_raan_360
26637,536.574,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,25.0778,16256.6,1,850,360,sim_alt_850_raan_360
26639,537.623,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,13.8811,-18552.7,1,850,360,sim_alt_850_raan_360
26646,538.094,18,-1,-1,-1,42.2428,1.35275,0.019953,868000000.0,10,125000,1,0,12.7836,-1461.54,0,850,360,sim_alt_850_raan_360
26658,538.899,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,56.0444,313.945,1,850,360,sim_alt_850_raan_360
26665,539.161,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,24.9854,-1907.06,0,850,360,sim_alt_850_raan_360
26677,539.796,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,12.4551,18485.3,1,850,360,sim_alt_850_raan_360
26679,540.609,48,-1,-1,-1,56.43,13.7332,0.015849,868000000.0,12,125000,1,0,36.7368,11775.5,0,850,360,sim_alt_850_raan_360
26686,541.123,17,-1,-1,-1,49.0199,3.49932,0.025119,868000000.0,12,125000,1,0,21.2393,4732.31,0,850,360,sim_alt_850_raan_360
26693,542.659,21,-1,-1,-1,40.3401,-7.64468,0.025119,868000000.0,12,125000,1,0,3.91488,756.801,1,850,360,sim_alt_850_raan_360
26695,542.857,25,-1,-1,-1,46.9005,6.74665,0.025119,868000000.0,11,125000,1,0,24.3163,724.827,1,850,360,sim_alt_850_raan_360
26702,543.827,26,-1,-1,-1,48.3289,8.01126,0.025119,868000000.0,10,125000,1,0,28.0443,2101.36,1,850,360,sim_alt_850_raan_360
26719,545.599,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,68.0354,-3871.3,1,850,360,sim_alt_850_raan_360
26721,545.607,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,14.2004,12950.5,0,850,360,sim_alt_850_raan_360
26733,546.172,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,38.7946,13933.7,1,850,360,sim_alt_850_raan_360
26735,546.339,29,-1,-1,-1,51.1868,22.1486,0.019953,868000000.0,11,125000,1,0,78.889,789.139,1,850,360,sim_alt_850_raan_360
26737,546.452,1,-1,-1,-1,47.7807,2.61592,0.019953,868000000.0,10,125000,1,0,19.2845,3062.13,0,850,360,sim_alt_850_raan_360
26749,548.568,28,-1,-1,-1,54.44,11.6146,0.015849,868000000.0,12,125000,1,0,37.4366,10347.1,1,850,360,sim_alt_850_raan_360
26751,549.29,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,24.9194,-9317.92,0,850,360,sim_alt_850_raan_360
26883,554.515,44,-1,-1,-1,52.1889,30.785,0.025119,868000000.0,10,125000,1,0,57.9914,-505.55,1,850,360,sim_alt_850_raan_360
26885,555.232,54,-1,-1,-1,32.7436,-16.7417,0.019953,868000000.0,11,125000,1,0,-6.20275,-478.481,0,850,360,sim_alt_850_raan_360
26892,556.872,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,43.4032,12940.6,1,850,360,sim_alt_850_raan_360
26899,559.367,55,-1,-1,-1,28.7644,-16.3095,0.025119,868000000.0,11,125000,1,0,-8.39338,-2216.73,0,850,360,sim_alt_850_raan_360
26911,561.612,16,-1,-1,-1,43.3087,4.01762,0.019953,868000000.0,12,125000,1,0,16.2893,-4620.98,1,850,360,sim_alt_850_raan_360
26913,562.121,4,-1,-1,-1,42.9382,12.6601,0.015849,868000000.0,11,125000,1,0,25.2002,-8795.47,1,850,360,sim_alt_850_raan_360
26920,565.267,53,-1,-1,-1,63.8904,-21.6037,0.019953,868000000.0,10,125000,1,0,2.452,16593.6,0,850,360,sim_alt_850_raan_360
26927,575.184,35,-1,-1,-1,46.1771,26.0302,0.015849,868000000.0,12,125000,1,0,42.6189,-13378.3,1,850,360,sim_alt_850_raan_360
26934,579.004,39,-1,-1,-1,45.8293,18.7101,0.015849,868000000.0,12,125000,1,0,38.332,-11273.2,1,850,360,sim_alt_850_raan_360
23116,6.85399,42,-1,-1,-1,57.8977,24.2191,0.015849,868000000.0,12,125000,1,0,-10.5453,18778.4,0,850,370,sim_alt_850_raan_370
23123,7.42264,47,-1,-1,-1,59.7683,8.16129,0.025119,868000000.0,11,125000,1,0,-15.3026,18392.9,0,850,370,sim_alt_850_raan_370
23125,7.4728,7,-1,-1,-1,48.8319,14.1863,0.025119,868000000.0,12,125000,1,0,-8.0223,18052.5,0,850,370,sim_alt_850_raan_370
23127,7.5455,32,-1,-1,-1,50.5868,13.249,0.025119,868000000.0,11,125000,1,0,-9.27648,18164.0,0,850,370,sim_alt_850_raan_370
23134,8.9702,51,-1,-1,-1,42.3684,27.9023,0.019953,868000000.0,12,125000,1,0,2.36217,18728.5,1,850,370,sim_alt_850_raan_370
23146,10.0289,10,-1,-1,-1,29.4544,31.4812,0.019953,868000000.0,10,125000,1,0,19.3039,15047.9,1,850,370,sim_alt_850_raan_370
23148,10.1301,11,-1,-1,-1,54.7543,39.9536,0.025119,868000000.0,11,125000,1,0,-5.93066,19075.3,0,850,370,sim_alt_850_raan_370
23150,10.35,19,-1,-1,-1,39.0749,1.2067,0.025119,868000000.0,12,125000,1,0,-10.8955,14440.4,0,850,370,sim_alt_850_raan_370
23162,11.9982,15,-1,-1,-1,46.9546,3.40824,0.019953,868000000.0,11,125000,1,0,-11.7247,16640.7,0,850,370,sim_alt_850_raan_370
23174,12.4395,52,-1,-1,-1,41.266,34.2383,0.015849,868000000.0,10,125000,1,0,6.44969,19122.5,0,850,370,sim_alt_850_raan_370
23176,12.7289,14,-1,-1,-1,52.2544,-7.65371,0.025119,868000000.0,12,125000,1,0,-17.7351,16620.5,0,850,370,sim_alt_850_raan_370
23178,12.9419,22,-1,-1,-1,50.551,7.07049,0.025119,868000000.0,11,125000,1,0,-11.417,17546.9,0,850,370,sim_alt_850_raan_370
23185,14.6004,37,-1,-1,-1,41.4835,21.171,0.019953,868000000.0,12,125000,1,0,-0.138542,17583.4,1,850,370,sim_alt_850_raan_370
23192,15.6072,3,-1,-1,-1,41.8058,-4.891,0.025119,868000000.0,11,125000,1,0,-14.4544,14630.4,0,850,370,sim_alt_850_raan_370
23199,16.542,5,-1,-1,-1,52.4733,3.05793,0.025119,868000000.0,10,125000,1,0,-13.5496,17425.7,0,850,370,sim_alt_850_raan_370
23211,18.3945,56,-1,-1,-1,37.2872,14.0383,0.015849,868000000.0,12,125000,1,0,-2.23174,15181.0,0,850,370,sim_alt_850_raan_370
23213,19.8931,0,-1,-1,-1,51.5987,2.44473,0.015849,868000000.0,12,125000,1,0,-13.3487,17227.1,0,850,370,sim_alt_850_raan_370
23225,21.1764,36,-1,-1,-1,43.2157,21.016,0.015849,868000000.0,11,125000,1,0,-1.00619,17804.4,0,850,370,sim_alt_850_raan_370
23227,21.2792,9,-1,-1,-1,36.8038,25.2383,0.019953,868000000.0,10,125000,1,0,6.29974,16806.9,0,850,370,sim_alt_850_raan_370
23234,22.1592,27,-1,-1,-1,51.3865,3.72676,0.025119,868000000.0,11,125000,1,0,-12.6823,17269.9,0,850,370,sim_alt_850_raan_370
23246,23.2313,13,-1,-1,-1,56.5513,-3.57393,0.025119,868000000.0,11,125000,1,0,-16.9727,17336.9,0,850,370,sim_alt_850_raan_370
23253,23.4652,8,-1,-1,-1,59.9189,10.88,0.015849,868000000.0,11,125000,1,0,-14.0204,18386.5,0,850,370,sim_alt_850_raan_370
23255,24.2383,24,-1,-1,-1,47.4547,13.7054,0.015849,868000000.0,11,125000,1,0,-6.77113,17607.6,0,850,370,sim_alt_850_raan_370
23262,25.7655,6,-1,-1,-1,59.2396,19.3227,0.015849,868000000.0,11,125000,1,0,-11.5613,18739.5,0,850,370,sim_alt_850_raan_370
23279,29.4278,38,-1,-1,-1,44.813,14.0566,0.019953,868000000.0,10,125000,1,0,-5.06347,17135.8,0,850,370,sim_alt_850_raan_370
23281,29.5959,31,-1,-1,-1,55.58,16.7875,0.015849,868000000.0,12,125000,1,0,-9.84672,18536.8,0,850,370,sim_alt_850_raan_370
23283,30.0923,30,-1,-1,-1,49.7013,18.4832,0.019953,868000000.0,11,125000,1,0,-5.77815,18293.8,0,850,370,sim_alt_850_raan_370
23290,30.7929,59,-1,-1,-1,68.6837,16.3794,0.025119,868000000.0,10,125000,1,0,-17.3588,18289.9,0,850,370,sim_alt_850_raan_370
23302,32.229,2,-1,-1,-1,52.037,15.389,0.025119,868000000.0,10,125000,1,0,-8.1605,18223.5,0,850,370,sim_alt_850_raan_370
23304,32.7799,43,-1,-1,-1,54.1279,22.395,0.015849,868000000.0,11,125000,1,0,-7.23957,18785.7,0,850,370,sim_alt_850_raan_370
23316,34.3424,49,-1,-1,-1,45.358,8.43519,0.025119,868000000.0,11,125000,1,0,-7.89438,16490.6,0,850,370,sim_alt_850_raan_370
23318,34.7045,46,-1,-1,-1,52.2431,27.5012,0.025119,868000000.0,12,125000,1,0,-4.45617,18976.3,0,850,370,sim_alt_850_raan_370
23330,36.7034,57,-1,-1,-1,34.3974,32.187,0.015849,868000000.0,12,125000,1,0,16.1921,16934.9,1,850,370,sim_alt_850_raan_370
23337,37.5027,50,-1,-1,-1,41.9511,13.3821,0.019953,868000000.0,12,125000,1,0,-3.72923,16169.6,0,850,370,sim_alt_850_raan_370
23354,38.576,41,-1,-1,-1,59.0619,26.0122,0.019953,868000000.0,10,125000,1,0,-9.56087,18809.3,0,850,370,sim_alt_850_raan_370
23356,38.7068,45,-1,-1,-1,49.0986,21.7022,0.015849,868000000.0,12,125000,1,0,-3.7472,18420.8,0,850,370,sim_alt_850_raan_370
23358,38.7231,34,-1,-1,-1,46.8407,20.3097,0.015849,868000000.0,11,125000,1,0,-2.7994,18032.3,0,850,370,sim_alt_850_raan_370
23360,38.7593,33,-1,-1,-1,49.6591,17.727,0.015849,868000000.0,11,125000,1,0,-5.6238,18111.4,0,850,370,sim_alt_850_raan_370
23372,40.6422,20,-1,-1,-1,37.9065,-7.11518,0.015849,868000000.0,10,125000,1,0,-14.4402,12694.1,0,850,370,sim_alt_850_raan_370
23379,41.3141,40,-1,-1,-1,58.6537,25.3775,0.019953,868000000.0,10,125000,1,0,-9.26437,19004.7,0,850,370,sim_alt_850_raan_370
